rank,model_id,model,overall_score,effective_weight_coverage,number_of_available_dimensions,C1 Complex reasoning_score,C2 Knowledge and factual reliability_score,C3 Long context_score,C4 Code and software engineering_score,C5 Multimodal_score,bootstrap
3,kimi_k3_max,Kimi K3 (max reasoning),49.24120977578312,1.0,5,55.0407248560507,46.25746211394311,66.36155480567838,93.7799430615481,34.56856016386749,18
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.070678298199944,1.0,5,80.09786608383195,41.061524078229155,0.0,52.65716561941288,59.50518071798478,18
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,40.415920240538874,0.6458429529626122,4,19.198745573308162,0.0,100.0,93.16282004904058,,18
6,qwen3_8_max,Qwen3.8-Max,37.15336873047288,1.0,5,36.3394249193453,11.368579925920463,44.43634483658853,62.07324846829871,55.081950858103056,18
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.38019334662526,1.0,5,76.50815060521333,36.467209580040624,57.73101758009519,38.556448718905344,6.974308690462572,18
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.808076134350582,1.0,5,100.0,45.609972782355385,40.818908559372474,45.03215040211417,0.0,18
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.60949539949525,0.6458429529626122,4,0.0,16.61647141654705,49.61894570159547,0.0,,18
10,glm_5_2_max,GLM-5.2 (max),24.150832479011097,0.6458429529626122,4,16.3102740086393,9.803510167641388,51.06282352003342,24.137811030338963,,18
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),76.8374218225358,1.0,5,98.33177317486309,59.35824195831793,54.027946711038894,73.79285814195592,100.0,19
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",73.255806550632,1.0,5,67.37515586661571,100.0,51.06282352003342,100.0,61.41143677202628,19
3,kimi_k3_max,Kimi K3 (max reasoning),48.47081221935691,1.0,5,93.9481966649878,46.25746211394311,66.36155480567838,93.92336312939183,34.56856016386749,19
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,44.66260744929093,0.5737288575475089,4,28.59965358918516,0.0,100.0,93.60104879319354,,19
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.93819066639115,1.0,5,100.0,41.061524078229155,0.0,52.934228202531834,59.50518071798478,19
6,qwen3_8_max,Qwen3.8-Max,39.95066209299104,1.0,5,66.19377816596521,11.368579925920463,44.43634483658853,59.831562637939925,55.081950858103056,19
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),28.936029204321038,1.0,5,86.6774834658978,36.467209580040624,57.73101758009519,39.14526996472072,6.974308690462572,19
8,glm_5_2_max,GLM-5.2 (max),26.695674196133883,0.5737288575475089,4,53.743201628177246,9.803510167641388,51.06282352003342,25.02348137298613,,19
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,26.36891313345393,0.5737288575475089,4,0.0,16.61647141654705,49.61894570159547,0.0,,19
10,claude_opus_4_8_max,Claude Opus 4.8 (max),25.603872908976143,1.0,5,91.55486779735703,45.609972782355385,40.818908559372474,43.12939341883319,0.0,19
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.08164916963304,1.0,5,48.21976786145806,100.0,51.06282352003342,100.0,61.41143677202628,20
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.86054644919753,1.0,5,81.83672025607648,59.35824195831793,54.027946711038894,72.94496250714752,100.0,20
3,kimi_k3_max,Kimi K3 (max reasoning),49.88663848864024,1.0,5,92.44484656644543,46.25746211394311,66.36155480567838,93.89855880212545,34.56856016386749,20
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.987571929753365,0.6427881896252021,4,41.8714658498369,0.0,100.0,93.86104467437272,,20
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.398867912714294,1.0,5,95.89418990838537,41.061524078229155,0.0,54.19492129360889,59.50518071798478,20
6,qwen3_8_max,Qwen3.8-Max,37.77904212560465,1.0,5,63.85577565073001,11.368579925920463,44.43634483658853,61.28893689394417,55.081950858103056,20
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.440760519073702,1.0,5,98.4783041325496,36.467209580040624,57.73101758009519,38.95959072063693,6.974308690462572,20
8,claude_opus_4_8_max,Claude Opus 4.8 (max),28.997102896550143,1.0,5,100.0,45.609972782355385,40.818908559372474,45.42296304892113,0.0,20
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.669353711912393,0.6427881896252021,4,0.0,16.61647141654705,49.61894570159547,0.0,,20
10,glm_5_2_max,GLM-5.2 (max),25.43841839379078,0.6427881896252021,4,30.717109601331604,9.803510167641388,51.06282352003342,25.580187950678013,,20
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.53150985200662,1.0,5,48.21976786145806,100.0,51.06282352003342,100.0,61.41143677202628,21
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.74782144664889,1.0,5,81.83672025607648,59.35824195831793,54.027946711038894,73.66129760028858,100.0,21
3,kimi_k3_max,Kimi K3 (max reasoning),49.915415846830044,1.0,5,92.44484656644543,46.25746211394311,66.36155480567838,91.18305392553835,34.56856016386749,21
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.316591398119336,0.6488793120578815,4,41.8714658498369,0.0,100.0,91.22213860071068,,21
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.345740833106014,1.0,5,95.89418990838539,41.061524078229155,0.0,51.37521752284175,59.50518071798478,21
6,qwen3_8_max,Qwen3.8-Max,37.20342212921509,1.0,5,63.85577565073001,11.368579925920463,44.43634483658853,55.21318770329709,55.081950858103056,21
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.498258882777055,1.0,5,98.4783041325496,36.467209580040624,57.73101758009519,38.32761530977082,6.974308690462572,21
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.111037516325116,1.0,5,100.0,45.609972782355385,40.818908559372474,42.59638726136411,0.0,21
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.239047818368753,0.6488793120578815,4,0.0,16.61647141654705,49.61894570159547,0.0,,21
10,glm_5_2_max,GLM-5.2 (max),24.886579901435955,0.6488793120578815,4,30.717109601331614,9.803510167641388,51.06282352003342,23.21609029940513,,21
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),76.79258495115813,1.0000000000000002,5,92.78750768450884,59.35824195831793,54.027946711038894,71.09231720674961,100.0,22
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",73.92325997441951,1.0000000000000002,5,70.29954200085224,100.0,51.06282352003342,100.0,61.41143677202628,22
3,kimi_k3_max,Kimi K3 (max reasoning),48.23737453783366,1.0000000000000002,5,91.75645067786485,46.25746211394311,66.36155480567838,93.40782913417546,34.56856016386749,22
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,43.1053905398362,0.5722087302431283,4,47.00289057647286,0.0,100.0,93.4371672816322,,22
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.48500982724241,1.0000000000000002,5,100.00000000000001,41.061524078229155,0.0,51.38787875949358,59.50518071798478,22
6,qwen3_8_max,Qwen3.8-Max,39.86937480272329,1.0000000000000002,5,75.16421714294884,11.368579925920463,44.43634483658853,61.418384971519785,55.081950858103056,22
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),28.567504361956246,1.0000000000000002,5,91.20547903350399,36.467209580040624,57.73101758009519,37.71757685591466,6.974308690462572,22
8,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.507366648285785,0.5722087302431283,4,0.0,16.61647141654705,49.61894570159547,0.0,,22
9,claude_opus_4_8_max,Claude Opus 4.8 (max),25.42196024300799,1.0000000000000002,5,92.78429486670575,45.609972782355385,40.818908559372474,39.853621745554335,0.0,22
10,glm_5_2_max,GLM-5.2 (max),25.37538795208834,0.5722087302431283,4,36.0340894409642,9.803510167641388,51.06282352003342,24.494174773697345,,22
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),75.7632588313154,1.0,5,87.1902073198188,59.35824195831793,54.027946711038894,73.5269086518079,100.0,23
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.66760959763901,1.0,5,42.39347028389106,100.0,51.06282352003342,100.0,61.41143677202628,23
3,kimi_k3_max,Kimi K3 (max reasoning),48.5616925768854,1.0,5,82.5554178922959,46.25746211394311,66.36155480567838,88.39838353518628,34.56856016386749,23
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.12496452183419,1.0,5,96.40838724814249,41.061524078229155,0.0,49.78988341683537,59.50518071798478,23
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,40.26430230734619,0.6043606581562678,4,13.030978058232323,0.0,100.0,88.81500239772855,,23
6,qwen3_8_max,Qwen3.8-Max,37.861703114953414,1.0,5,49.74478433213833,11.368579925920463,44.43634483658853,50.5195852242538,55.081950858103056,23
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),29.59435115213701,1.0,5,83.73706237950893,36.467209580040624,57.73101758009519,37.49011588354923,6.974308690462572,23
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.330782613886573,1.0,5,100.0,45.609972782355385,40.818908559372474,42.051209216723976,0.0,23
9,glm_5_2_max,GLM-5.2 (max),24.839165377283987,0.6043606581562678,4,51.56549417866805,9.803510167641388,51.06282352003342,21.37086006547076,,23
10,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.675263742544182,0.6043606581562678,4,0.0,16.61647141654705,49.61894570159547,0.0,,23
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.20178980756617,1.0,5,52.4923350797157,100.0,51.06282352003342,100.0,61.41143677202628,24
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),74.3175068601499,1.0,5,75.09281464381513,59.35824195831793,54.027946711038894,76.81868247866467,100.0,24
3,kimi_k3_max,Kimi K3 (max reasoning),49.43359122533259,1.0,5,78.21983334848362,46.25746211394311,66.36155480567838,94.32295492273319,34.56856016386749,24
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.20997401039692,0.6361624368916035,4,57.50406789364755,0.0,100.0,93.34816034428647,,24
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.96759879071919,1.0,5,95.68483228160132,41.061524078229155,0.0,54.29384077732749,59.50518071798478,24
6,qwen3_8_max,Qwen3.8-Max,37.85890714649487,1.0,5,72.09176118003428,11.368579925920463,44.43634483658853,60.444137872644546,55.081950858103056,24
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.176027846996316,1.0,5,93.32544632096065,36.467209580040624,57.73101758009519,40.05563408342038,6.974308690462572,24
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.037379216778817,1.0,5,100.0,45.609972782355385,40.818908559372474,48.53343311000421,0.0,24
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.318448710404137,0.6361624368916035,4,0.0,16.61647141654705,49.61894570159547,0.0,,24
10,glm_5_2_max,GLM-5.2 (max),24.49996557709071,0.6361624368916035,4,11.093248335384686,9.803510167641388,51.06282352003342,24.67938147599309,,24
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.40604109115003,1.0,5,72.72686425047256,100.0,51.06282352003342,100.0,61.41143677202628,25
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),74.88860338724106,1.0,5,87.8423256988453,59.35824195831793,54.027946711038894,71.75306787485789,100.0,25
3,kimi_k3_max,Kimi K3 (max reasoning),49.1036368785607,1.0,5,89.74892025789035,46.25746211394311,66.36155480567838,87.75417783325778,34.56856016386749,25
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.38199452696449,0.6213282215680767,4,63.05817656327984,0.0,100.0,87.93528218800472,,25
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.09183463012866,1.0,5,99.99999999999999,41.061524078229155,0.0,46.63077610748509,59.50518071798478,25
6,qwen3_8_max,Qwen3.8-Max,38.108569405184866,1.0,5,82.887372051801,11.368579925920463,44.43634483658853,52.9115414734594,55.081950858103056,25
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.180144007859518,1.0,5,95.07655465134324,36.467209580040624,57.73101758009519,35.61103110333892,6.974308690462572,25
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.5242414495238,1.0,5,93.77233423936504,45.609972782355385,40.818908559372474,38.22744304694624,0.0,25
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.949552759221767,0.6213282215680767,4,0.0,16.61647141654705,49.61894570159547,0.0,,25
10,glm_5_2_max,GLM-5.2 (max),24.12180947502765,0.6213282215680767,4,20.743276794339632,9.803510167641388,51.06282352003342,19.372181454173987,,25
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),76.23689252029224,1.0000000000000002,5,78.64560135082438,59.35824195831793,54.027946711038894,78.0511614924261,100.0,26
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",73.95748494909252,1.0000000000000002,5,47.37183399634192,100.0,51.06282352003342,100.0,61.41143677202628,26
3,kimi_k3_max,Kimi K3 (max reasoning),48.47211747505707,1.0000000000000002,5,61.43470444296497,46.25746211394311,66.36155480567838,97.07858514905507,34.56856016386749,26
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.675280548017774,0.591756754593056,4,30.134417285272196,0.0,100.0,95.11680356385227,,26
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.12423729337899,1.0000000000000002,5,96.07832144228895,41.061524078229155,0.0,54.33642807276545,59.50518071798478,26
6,qwen3_8_max,Qwen3.8-Max,39.40894131178732,1.0000000000000002,5,59.048234230737464,11.368579925920463,44.43634483658853,66.04730814496331,55.081950858103056,26
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),29.341813777127708,1.0000000000000002,5,74.49806583887039,36.467209580040624,57.73101758009519,40.509775516576696,6.974308690462572,26
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.009736115985188,1.0000000000000002,5,100.0,45.609972782355385,40.818908559372474,48.704801989793175,0.0,26
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.50427733681906,0.591756754593056,4,0.0,16.61647141654705,49.61894570159547,0.0,,26
10,glm_5_2_max,GLM-5.2 (max),25.251002810086874,0.591756754593056,4,26.94800284767059,9.803510167641388,51.06282352003342,25.068135960006874,,26
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),75.00155174532979,1.0,5,80.61841813896955,59.35824195831793,54.027946711038894,71.14191786557623,100.0,27
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.6808800115156,1.0,5,48.00836242737394,100.0,51.06282352003342,100.0,61.41143677202628,27
3,kimi_k3_max,Kimi K3 (max reasoning),48.97888636258557,1.0,5,80.22246611688638,46.25746211394311,66.36155480567838,90.27773898818198,34.56856016386749,27
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.458846968453564,0.6142624715662621,4,37.3652995884779,0.0,100.0,90.09310589190089,,27
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.24731613909654,1.0,5,95.97204269870556,41.061524078229155,0.0,49.140155213749296,59.50518071798478,27
6,qwen3_8_max,Qwen3.8-Max,38.63558961224529,1.0,5,62.03046383530974,11.368579925920463,44.43634483658853,61.28513705476633,55.081950858103056,27
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),29.970362660222428,1.0,5,88.9981561605025,36.467209580040624,57.73101758009519,35.60745239440579,6.974308690462572,27
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.62416223923137,1.0,5,100.0,45.609972782355385,40.818908559372474,42.98072709371002,0.0,27
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.241889763037893,0.6142624715662621,4,0.0,16.61647141654705,49.61894570159547,0.0,,27
10,glm_5_2_max,GLM-5.2 (max),24.725408778704946,0.6142624715662621,4,29.30457038992481,9.803510167641388,51.06282352003342,20.813457733609567,,27
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.81070688037823,1.0000000000000002,5,22.218462497283596,100.0,51.06282352003342,100.0,61.41143677202628,28
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),72.94476147051586,1.0000000000000002,5,52.45454257650331,59.35824195831793,54.027946711038894,75.85820180364914,100.0,28
3,kimi_k3_max,Kimi K3 (max reasoning),49.71954488015021,1.0000000000000002,5,56.88096135414526,46.25746211394311,66.36155480567838,97.19473128841814,34.56856016386749,28
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.20211762904094,0.6581415174722768,4,46.58312730111527,0.0,100.0,96.44837431457479,,28
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.5142767250969,1.0000000000000002,5,82.041528222785,41.061524078229155,0.0,57.375006880553094,59.50518071798478,28
6,qwen3_8_max,Qwen3.8-Max,37.27588761192781,1.0000000000000002,5,52.45454257650331,11.368579925920463,44.43634483658853,64.31590291154208,55.081950858103056,28
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),32.15807309187841,1.0000000000000002,5,83.44605961838145,36.467209580040624,57.73101758009519,41.24765706707977,6.974308690462572,28
8,claude_opus_4_8_max,Claude Opus 4.8 (max),30.381016100815053,1.0000000000000002,5,100.0,45.609972782355385,40.818908559372474,49.35670718129688,0.0,28
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.311119489033743,0.6581415174722768,4,3.436323964647872,16.61647141654705,49.61894570159547,0.0,,28
10,glm_5_2_max,GLM-5.2 (max),24.35135324122772,0.6581415174722768,4,0.0,9.803510167641388,51.06282352003342,27.94211508042446,,28
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),76.16776261378337,1.0,5,78.64560135082438,59.35824195831793,54.027946711038894,76.81868247866467,100.0,29
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",73.95892520210265,1.0,5,47.37183399634191,100.0,51.06282352003342,100.0,61.41143677202628,29
3,kimi_k3_max,Kimi K3 (max reasoning),48.32001761291322,1.0,5,61.43470444296496,46.25746211394311,66.36155480567838,94.32295492273319,34.56856016386749,29
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.51230224774199,0.5917793320423502,4,30.134417285272203,0.0,100.0,93.34816034428647,,29
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.122520481410305,1.0,5,96.07832144228894,41.061524078229155,0.0,54.29384077732749,59.50518071798478,29
6,qwen3_8_max,Qwen3.8-Max,39.09567582164124,1.0,5,59.04823423073746,11.368579925920463,44.43634483658853,60.444137872644546,55.081950858103056,29
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),29.316921586010253,1.0,5,74.49806583887039,36.467209580040624,57.73101758009519,40.05563408342039,6.974308690462572,29
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.0013098843682,1.0,5,100.0,45.609972782355385,40.818908559372474,48.53343311000421,0.0,29
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.501893870074696,0.5917793320423502,4,0.0,16.61647141654705,49.61894570159547,0.0,,29
10,glm_5_2_max,GLM-5.2 (max),25.214085247012544,0.5917793320423502,4,26.948002847670594,9.803510167641388,51.06282352003342,24.67938147599309,,29
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.91987605908457,1.0,5,18.304813370885608,100.0,51.06282352003342,100.0,61.41143677202628,30
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.24635127249206,1.0,5,61.287960554537456,59.35824195831793,54.027946711038894,76.59066627446852,100.0,30
3,kimi_k3_max,Kimi K3 (max reasoning),49.91052919621093,1.0,5,74.16288626841569,46.25746211394311,66.36155480567838,94.45726596713504,34.56856016386749,30
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,41.135795703650096,0.6574484125979269,4,28.247343329644846,0.0,100.0,93.7833962099813,,30
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.50299717704934,1.0,5,83.29536157908022,41.061524078229155,0.0,54.539512098161936,59.50518071798478,30
6,qwen3_8_max,Qwen3.8-Max,36.70923958452612,1.0,5,43.80695957368753,11.368579925920463,44.43634483658853,58.190817587903126,55.081950858103056,30
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),32.13561936972297,1.0,5,89.92383634336964,36.467209580040624,57.73101758009519,40.622951150422494,6.974308690462572,30
8,claude_opus_4_8_max,Claude Opus 4.8 (max),30.15547134346356,1.0,5,100.0,45.609972782355385,40.818908559372474,46.52083593066093,0.0,30
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.032600417212564,0.6574484125979269,4,0.0,16.61647141654705,49.61894570159547,0.0,,30
10,glm_5_2_max,GLM-5.2 (max),24.65450801212693,0.6574484125979269,4,20.712175978258273,9.803510167641388,51.06282352003342,25.570101460840892,,30
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.20035788332787,1.0,5,52.4923350797157,100.0,51.06282352003342,100.0,61.41143677202628,31
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),74.38957485356943,1.0,5,75.09281464381513,59.35824195831793,54.027946711038894,78.05116149242609,100.0,31
3,kimi_k3_max,Kimi K3 (max reasoning),49.59245484614632,1.0,5,78.21983334848362,46.25746211394311,66.36155480567838,97.07858514905506,34.56856016386749,31
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.368231343778966,0.636141427801779,4,57.50406789364755,0.0,100.0,95.11680356385227,,31
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.9693245334457,1.0,5,95.68483228160132,41.061524078229155,0.0,54.336428072765436,59.50518071798478,31
6,qwen3_8_max,Qwen3.8-Max,38.185899451635976,1.0,5,72.09176118003428,11.368579925920463,44.43634483658853,66.04730814496328,55.081950858103056,31
