model_id,model,scene,prior,alpha,rho,utility,kl_divergence,rank,top1,top3
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.61875,-0.39999999999999997,0.8981607606929214,0.0088378227723089,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.61875,-0.39999999999999997,0.8811164151541446,0.0088378227723089,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.61875,-0.39999999999999997,0.925017041963056,0.0088378227723089,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.61875,-0.39999999999999997,0.8771429560960053,0.0088378227723089,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.61875,-0.39999999999999997,0.829729875218941,0.0088378227723089,8,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.61875,-0.39999999999999997,0.8655924598084865,0.0088378227723089,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.61875,-0.39999999999999997,0.8230704672881393,0.0088378227723089,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.61875,-0.39999999999999997,0.8334912889059873,0.0088378227723089,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.61875,-0.39999999999999997,0.827449482576115,0.0088378227723089,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.61875,-0.35,0.8970937782120502,0.0088378227723089,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.61875,-0.35,0.89823753680011,0.0088378227723089,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.61875,-0.35,0.8812439378934799,0.0088378227723089,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.61875,-0.35,0.9251486307991432,0.0088378227723089,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.61875,-0.35,0.8773214022549155,0.0088378227723089,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.61875,-0.35,0.8301637658119718,0.0088378227723089,8,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.61875,-0.35,0.8659630572951057,0.0088378227723089,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.61875,-0.35,0.8231222775511963,0.0088378227723089,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.61875,-0.35,0.8336655185595865,0.0088378227723089,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.61875,-0.35,0.8275643965340708,0.0088378227723089,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.61875,-0.29999999999999993,0.8971679270800046,0.0088378227723089,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.61875,-0.29999999999999993,0.8983143874112065,0.0088378227723089,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.61875,-0.29999999999999993,0.8813717154874136,0.0088378227723089,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.61875,-0.29999999999999993,0.9252801068147527,0.0088378227723089,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.61875,-0.29999999999999993,0.8775002236817936,0.0088378227723089,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.61875,-0.29999999999999993,0.8305977684552782,0.0088378227723089,8,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.61875,-0.29999999999999993,0.8663334233371769,0.0088378227723089,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.61875,-0.29999999999999993,0.8231740976814101,0.0088378227723089,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.61875,-0.29999999999999993,0.8338401127502884,0.0088378227723089,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.61875,-0.29999999999999993,0.8276793698675347,0.0088378227723089,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.61875,-0.2499999999999999,0.897242168574273,0.0088378227723089,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.61875,-0.2499999999999999,0.8983913120975275,0.0088378227723089,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.61875,-0.2499999999999999,0.8814997468208207,0.0088378227723089,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.61875,-0.2499999999999999,0.9254114686049612,0.0088378227723089,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.61875,-0.2499999999999999,0.8776794181963223,0.0088378227723089,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.61875,-0.2499999999999999,0.8310318672812734,0.0088378227723089,8,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.61875,-0.2499999999999999,0.8667035437630979,0.0088378227723089,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.61875,-0.2499999999999999,0.8232259274251417,0.0088378227723089,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.61875,-0.2499999999999999,0.8340150692312017,0.0088378227723089,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.61875,-0.2499999999999999,0.8277944013711874,0.0088378227723089,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.61875,-0.2,0.8973165022941978,0.0088378227723089,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.61875,-0.2,0.8984683104277145,0.0088378227723089,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.61875,-0.2,0.8816280307631581,0.0088378227723089,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.61875,-0.2,0.9255427147722715,0.0088378227723089,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.61875,-0.2,0.8778589835866677,0.0088378227723089,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.61875,-0.2,0.8314660464192287,0.0088378227723089,8,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.61875,-0.2,0.8670734044598453,0.0088378227723089,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.61875,-0.2,0.8232777665285407,0.0088378227723089,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.61875,-0.2,0.8341903857240919,0.0088378227723089,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.61875,-0.2,0.8279094898366474,0.0088378227723089,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.6375,-0.8,0.8978981650179183,0.014672823483523549,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.6375,-0.8,0.8979470030448256,0.014672823483523549,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.6375,-0.8,0.8818591697538232,0.014672823483523549,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.6375,-0.8,0.9218191760728829,0.014672823483523549,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.6375,-0.8,0.8765737313645902,0.014672823483523549,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.6375,-0.8,0.8259405591695809,0.014672823483523549,9,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.6375,-0.8,0.8669222234273457,0.014672823483523549,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.6375,-0.8,0.824095754022034,0.014672823483523549,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.6375,-0.8,0.8342966151547849,0.014672823483523549,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.6375,-0.8,0.8286496904753445,0.014672823483523549,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.6375,-0.75,0.8979718880527231,0.014672823483523549,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.6375,-0.75,0.8980253878683458,0.014672823483523549,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.6375,-0.75,0.88198594996952,0.014672823483523549,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.6375,-0.75,0.9219507655718523,0.014672823483523549,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.6375,-0.75,0.8767540343692826,0.014672823483523549,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.6375,-0.75,0.8263856791267727,0.014672823483523549,9,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.6375,-0.75,0.8672913126566768,0.014672823483523549,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.6375,-0.75,0.8241470993469697,0.014672823483523549,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.6375,-0.75,0.8344690837732515,0.014672823483523549,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.6375,-0.75,0.8287635750635423,0.014672823483523549,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.6375,-0.7000000000000001,0.8980457015126787,0.014672823483523549,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.6375,-0.7000000000000001,0.898103849838545,0.014672823483523549,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.6375,-0.7000000000000001,0.8821129826806837,0.014672823483523549,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.6375,-0.7000000000000001,0.9220822694882467,0.014672823483523549,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.6375,-0.7000000000000001,0.8769347261806917,0.014672823483523549,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.6375,-0.7000000000000001,0.8268310734050449,0.014672823483523549,9,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.6375,-0.7000000000000001,0.8676601690437311,0.014672823483523549,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.6375,-0.7000000000000001,0.8241984515605858,0.014672823483523549,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.6375,-0.7000000000000001,0.8346419134055817,0.014672823483523549,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.6375,-0.7000000000000001,0.8288775125228217,0.014672823483523549,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.6375,-0.65,0.8981196050037465,0.014672823483523549,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.6375,-0.65,0.8981823885040587,0.014672823483523549,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.6375,-0.65,0.8822402668045246,0.014672823483523549,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.6375,-0.65,0.9222136863615387,0.014672823483523549,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.6375,-0.65,0.8771158046282037,0.014672823483523549,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.6375,-0.65,0.8272767248384622,0.014672823483523549,9,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.6375,-0.65,0.8680287785059878,0.014672823483523549,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.6375,-0.65,0.8242498104156719,0.014672823483523549,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.6375,-0.65,0.8348151019112244,0.014672823483523549,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.6375,-0.65,0.8289915016794098,0.014672823483523549,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.6375,-0.6,0.898193598128748,0.014672823483523549,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.6375,-0.6,0.898261003410687,0.014672823483523549,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.6375,-0.6,0.8823678012431073,0.014672823483523549,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.6375,-0.6,0.922345014737042,0.014672823483523549,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.6375,-0.6,0.8772972675083475,0.014672823483523549,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.6375,-0.6,0.8277226162212047,0.014672823483523549,9,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.6375,-0.6,0.8683971270172873,0.014672823483523549,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.6375,-0.6,0.8243011756648796,0.014672823483523549,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.6375,-0.6,0.8349886471190238,0.014672823483523549,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.6375,-0.6,0.8291055413568219,0.014672823483523549,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.6375,-0.55,0.8982676804873674,0.014672823483523549,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.6375,-0.55,0.8983396941014047,0.014672823483523549,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.6375,-0.55,0.8824955848833609,0.014672823483523549,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.6375,-0.55,0.9224762531659968,0.014672823483523549,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.6375,-0.55,0.8774791125848416,0.014672823483523549,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.6375,-0.55,0.8281687303114443,0.014672823483523549,9,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.6375,-0.55,0.8687652006107532,0.014672823483523549,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.6375,-0.55,0.8243525470607307,0.014672823483523549,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.6375,-0.55,0.8351625468272823,0.014672823483523549,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.6375,-0.55,0.8292196303759309,0.014672823483523549,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.6375,-0.5,0.8983418516761608,0.014672823483523549,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.6375,-0.5,0.8984184601163725,0.014672823483523549,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.6375,-0.5,0.8826236165970912,0.014672823483523549,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.6375,-0.5,0.9226074002056559,0.014672823483523549,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.6375,-0.5,0.8776613375886497,0.014672823483523549,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.6375,-0.5,0.828615049835239,0.014672823483523549,9,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.6375,-0.5,0.8691329853816848,0.014672823483523549,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.6375,-0.5,0.8244039243556233,0.014672823483523549,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.6375,-0.5,0.8353367988038297,0.014672823483523549,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.6375,-0.5,0.8293337675550357,0.014672823483523549,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.6375,-0.44999999999999996,0.8984161112885634,0.014672823483523549,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.6375,-0.44999999999999996,0.8984973009929494,0.014672823483523549,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.6375,-0.44999999999999996,0.882751895240991,0.014672823483523549,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.6375,-0.44999999999999996,0.9227384544193686,0.014672823483523549,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.6375,-0.44999999999999996,0.877843940218041,0.014672823483523549,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.6375,-0.44999999999999996,0.8290615574904371,0.014672823483523549,9,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.6375,-0.44999999999999996,0.8695004674904144,0.014672823483523549,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.6375,-0.44999999999999996,0.8244553073018399,0.014672823483523549,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.6375,-0.44999999999999996,0.8355114007860941,0.014672823483523549,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.6375,-0.44999999999999996,0.829447951709931,0.014672823483523549,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.6375,-0.39999999999999997,0.8984904589148971,0.014672823483523549,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.6375,-0.39999999999999997,0.8985762162657045,0.014672823483523549,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.6375,-0.39999999999999997,0.8828804196566582,0.014672823483523549,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.6375,-0.39999999999999997,0.9228694143766658,0.014672823483523549,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.6375,-0.39999999999999997,0.8780269181386559,0.014672823483523549,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.6375,-0.39999999999999997,0.8295082359505981,0.014672823483523549,9,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.6375,-0.39999999999999997,0.8698676331651408,0.014672823483523549,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.6375,-0.39999999999999997,0.8245066956515511,0.014672823483523549,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.6375,-0.39999999999999997,0.8356863504811849,0.014672823483523549,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.6375,-0.39999999999999997,0.8295621816539768,0.014672823483523549,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.6375,-0.35,0.8985648941423771,0.014672823483523549,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.6375,-0.35,0.8986552054664289,0.014672823483523549,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.6375,-0.35,0.8830091886706117,0.014672823483523549,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.6375,-0.35,0.9230002786533394,0.014672823483523549,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.6375,-0.35,0.8782102689835821,0.014672823483523549,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.6375,-0.35,0.8299550678689191,0.014672823483523549,8,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.6375,-0.35,0.8702344687047183,0.014672823483523549,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.6375,-0.35,0.8245580891568278,0.014672823483523549,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.6375,-0.35,0.8358616455659739,0.014672823483523549,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.6375,-0.35,0.8296764561981688,0.014672823483523549,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.6375,-0.29999999999999993,0.8986394165551188,0.014672823483523549,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.6375,-0.29999999999999993,0.8987342681241481,0.014672823483523549,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.6375,-0.29999999999999993,0.8831382010943092,0.014672823483523549,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.6375,-0.29999999999999993,0.9231310458315286,0.014672823483523549,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.6375,-0.29999999999999993,0.8783939903534326,0.014672823483523549,5,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.6375,-0.29999999999999993,0.830402035882169,0.014672823483523549,8,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.6375,-0.29999999999999993,0.8706009604814142,0.014672823483523549,6,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.6375,-0.29999999999999993,0.8246094875696413,0.014672823483523549,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.6375,-0.29999999999999993,0.836037283687192,0.014672823483523549,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.6375,-0.29999999999999993,0.82979077415121,0.014672823483523549,9,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.6375,-0.2499999999999999,0.8987140257341508,0.014672823483523549,3,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.6375,-0.2499999999999999,0.8988134037651332,0.014672823483523549,2,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.6375,-0.2499999999999999,0.8832674557241726,0.014672823483523549,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.6375,-0.2499999999999999,0.9232617144997942,0.014672823483523549,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.6375,-0.2499999999999999,0.8785780798164307,0.014672823483523549,5,False,False
